,stream,year,date,doy,fishnum,pm,month,day,mag,old.id,id.1,stream_month_year,otorad,TL,FL,wht,totP,totN,PO4,NO3,afdm,chloro,drift.biomass,hess.biomass,hess.den.sep,shann.sep,drift.den.sep,drift.den.jul,hess.den.jul,shann.jul,oni,pre.oni,gr7d,standardized_by_doy,gr7d_standardized_by_fl,gr14d,gr21d,gr28d,gr50d,gr75d,gr100d,gr125d,otocapt,daily_max,daily_max_100day,daily_max_125day,daily_max_14day,daily_max_21day,daily_max_28day,daily_max_50day,daily_max_75day,daily_max_7day,daily_mean,daily_mean_100day,daily_mean_125day,daily_mean_14day,daily_mean_21day,daily_mean_28day,daily_mean_50day,daily_mean_75day,daily_mean_7day,depth_7day_average,CPUE
683,SFS,2005,9/1/2005,244,C10,No,9,1,NA,SFS_C10,SFS.2005.9.C10,SFS_9_2005,404.88,50,46,0.87,27.13801314,64.56822151,3.983251946,0,0.023746775,645.5679095,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0.35183422,0.24997195,0.00764857,0.290795864,0.288146018,0.288085596,NA,NA,NA,NA,404.88,15.64,14.6781,NA,16.89214286,17.01952381,17.61035714,18.073,16.83293333,16.27714286,11.79083333,11.75609583,NA,13.25383929,13.49168651,14.0931994,14.5671,13.54068333,12.50190476,0.182861857,7.03
257,ELK,2005,9/3/2005,246,C4,No,9,3,NA,ELK_C4,ELK.2005.9.C4,ELK_9_2005,520.92,81,74,4.54,24.36456419,140.0121212,NA,NA,0.015125195,793.918015,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0.560879368,0.525396137,0.007579451,0.53731269,0.522681372,0.512801378,NA,NA,NA,NA,520.92,15.294,NA,NA,15.92021429,16.27457143,16.66585714,NA,NA,15.46428571,12.27825,NA,NA,12.99157217,13.32542411,13.75655803,NA,NA,12.5266875,NA,7.36
258,ELK,2005,7/25/2005,206,C9,No,7,25,NA,ELK_C9,ELK.2005.7.C9,ELK_7_2005,380.89,64,54,1.99,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.464579012,NA,0.008603315,0.475205158,0.457278793,0.453481992,0.432353651,0.436509318,NA,NA,380.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
259,ELK,2005,7/25/2005,206,C8,No,7,25,NA,ELK_C8,ELK.2005.7.C8,ELK_7_2005,348.04,57,48,1.47,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.451620626,NA,0.009408763,0.426786381,0.417150869,0.413287487,NA,NA,NA,NA,348.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
260,ELK,2005,7/25/2005,206,C3,No,7,25,NA,ELK_C3,ELK.2005.7.C3,ELK_7_2005,352.38,55,46,1.39,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.421821817,NA,0.00917004,0.391032355,0.381342248,0.368424429,0.396592769,NA,NA,NA,352.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
261,ELK,2005,7/25/2005,206,C1,No,7,25,NA,ELK_C1,ELK.2005.7.C1,ELK_7_2005,737.35,105,91,10.42,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.48474478,NA,0.005326866,0.469714462,0.486115587,0.500949523,NA,NA,NA,NA,737.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
262,ELK,2005,9/3/2005,246,C6,No,9,3,NA,ELK_C6,ELK.2005.9.C6,ELK_9_2005,453.23,72,65,3.47,24.36456419,140.0121212,NA,NA,0.015125195,793.918015,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0.306922975,0.395542831,0.004721892,0.363043055,0.366584808,0.377269855,0.387704998,NA,NA,NA,453.23,15.294,NA,NA,15.92021429,16.27457143,16.66585714,NA,NA,15.46428571,12.27825,NA,NA,12.99157217,13.32542411,13.75655803,NA,NA,12.5266875,NA,7.36
263,ELK,2005,7/25/2005,206,C7,No,7,25,NA,ELK_C7,ELK.2005.7.C7,ELK_7_2005,368.27,62,52,1.86,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.464136176,NA,0.008925696,0.474392104,0.447825502,0.433521963,0.42725752,NA,NA,NA,368.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
264,ELK,2005,9/3/2005,246,C1,No,9,3,NA,ELK_C1,ELK.2005.9.C1,ELK_9_2005,524.39,77,71,4.1,24.36456419,140.0121212,NA,NA,0.015125195,793.918015,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0.479948331,0.41619943,0.006759836,0.447615377,0.444569561,0.44482163,NA,NA,NA,NA,524.39,15.294,NA,NA,15.92021429,16.27457143,16.66585714,NA,NA,15.46428571,12.27825,NA,NA,12.99157217,13.32542411,13.75655803,NA,NA,12.5266875,NA,7.36
265,ELK,2005,7/25/2005,206,C2,No,7,25,NA,ELK_C2,ELK.2005.7.C2,ELK_7_2005,415.53,59,51,1.74,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.459347416,NA,0.009006812,0.443036086,0.418038044,0.425117396,0.414774917,NA,NA,NA,415.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
266,ELK,2005,7/25/2005,206,C4,No,7,25,NA,ELK_C4,ELK.2005.7.C4,ELK_7_2005,443.62,73,63,3.45,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.469985741,NA,0.007460091,0.474722107,0.458907638,0.454598834,0.483373672,NA,NA,NA,443.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
267,ELK,2005,9/3/2005,246,C3,No,9,3,NA,ELK_C3,ELK.2005.9.C3,ELK_9_2005,521.01,84,78,5.08,24.36456419,140.0121212,NA,NA,0.015125195,793.918015,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0.396064661,0.344753791,0.005077752,0.382924432,0.375032057,0.383462597,0.3975387,NA,NA,NA,521.01,15.294,NA,NA,15.92021429,16.27457143,16.66585714,NA,NA,15.46428571,12.27825,NA,NA,12.99157217,13.32542411,13.75655803,NA,NA,12.5266875,NA,7.36
268,ELK,2005,7/25/2005,206,C6,No,7,25,NA,ELK_C6,ELK.2005.7.C6,ELK_7_2005,390.26,70,60,2.47,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.449777089,NA,0.007496285,0.485797953,0.478693022,0.479831218,NA,NA,NA,NA,390.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
269,ELK,2005,7/25/2005,206,C10,No,7,25,NA,ELK_C10,ELK.2005.7.C10,ELK_7_2005,413.69,70,69,2.62,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.590737162,NA,0.008561408,0.564477292,0.540660456,0.53008805,0.460663232,0.440966244,NA,NA,413.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
270,ELK,2005,7/25/2005,206,C5,No,7,25,NA,ELK_C5,ELK.2005.7.C5,ELK_7_2005,418.86,64,55,2.09,26.64159182,64.81636084,5.693351062,2.173132591,0.004466674,1076.406634,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.451128156,NA,0.00820233,0.476735107,0.475318328,0.460778821,NA,NA,NA,NA,418.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
271,ELK,2005,9/3/2005,246,C2,No,9,3,NA,ELK_C2,ELK.2005.9.C2,ELK_9_2005,550.96,82,76,4.63,24.36456419,140.0121212,NA,NA,0.015125195,793.918015,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0.468328289,0.346702581,0.006162214,0.402076224,0.392207611,0.393567607,0.41368735,0.437190238,NA,NA,550.96,15.294,NA,NA,15.92021429,16.27457143,16.66585714,NA,NA,15.46428571,12.27825,NA,NA,12.99157217,13.32542411,13.75655803,NA,NA,12.5266875,NA,7.36
272,ELK,2005,9/3/2005,246,C5,No,9,3,NA,ELK_C5,ELK.2005.9.C5,ELK_9_2005,486.59,77,70,4.14,24.36456419,140.0121212,NA,NA,0.015125195,793.918015,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0.340272233,0.311195389,0.004861032,0.337966714,0.347144676,0.370753581,NA,NA,NA,NA,486.59,15.294,NA,NA,15.92021429,16.27457143,16.66585714,NA,NA,15.46428571,12.27825,NA,NA,12.99157217,13.32542411,13.75655803,NA,NA,12.5266875,NA,7.36
854,VAL,2009,7/31/2009,212,C6,No,7,31,20x,2009_VAL_C6_20x,VAL.2009.7.C6,VAL_7_2009,450.4,59,55,1.85,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.452530228,NA,0.008227822,0.431471722,0.410962579,0.389944387,NA,NA,NA,NA,450.4,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
855,VAL,2009,7/31/2009,212,C3,No,7,31,20x,2009_VAL_C3_20x,VAL.2009.7.C3,VAL_7_2009,413.16,64,59,2.38,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.405958248,NA,0.006880648,0.434690618,0.428782148,0.430405392,NA,NA,NA,NA,413.16,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
856,VAL,2009,7/31/2009,212,C14,No,7,31,_20x,2009_VAL_C14_20x,VAL.2009.7.C14,VAL_7_2009,435.93,66,60,2.83,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.437846418,NA,0.00729744,0.480700823,0.464866434,0.442270845,0.388382431,NA,NA,NA,435.93,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
857,VAL,2009,7/31/2009,212,C12,No,7,31,_20x,2009_VAL_C12_20x,VAL.2009.7.C12,VAL_7_2009,482.93,67,61,2.7,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.534161718,NA,0.008756749,0.528496168,0.511518517,0.49939683,0.448063069,NA,NA,NA,482.93,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
858,VAL,2009,7/31/2009,212,C5,No,7,31,20x,2009_VAL_C5_20x,VAL.2009.7.C5,VAL_7_2009,512.23,80,76,5.3,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.541301385,NA,0.007122387,0.555498552,0.554311088,0.538562848,0.48089506,NA,NA,NA,512.23,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
859,VAL,2009,7/31/2009,212,C7,No,7,31,20x,2009_VAL_C7_20x,VAL.2009.7.C7,VAL_7_2009,400.89,59,55,2.08,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.392486626,NA,0.00713612,0.402647043,0.4048284,0.393919698,0.338483911,0.278314891,NA,NA,400.89,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
860,VAL,2009,7/31/2009,212,C4,No,7,31,20x,2009_VAL_C4_20x,VAL.2009.7.C4,VAL_7_2009,487.46,76,70,5.1,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.496027676,NA,0.00708611,0.520603279,0.515087792,0.502484063,0.433668013,0.360705215,NA,NA,487.46,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
861,VAL,2009,7/31/2009,212,C11,No,7,31,_20x,2009_VAL_C11_20x,VAL.2009.7.C11,VAL_7_2009,471.78,65,60,3.17,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.400786249,NA,0.006679771,0.455941541,0.462708033,0.456592584,NA,NA,NA,NA,471.78,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
862,VAL,2009,7/31/2009,212,C9,No,7,31,20x,2009_VAL_C9_20x,VAL.2009.7.C9,VAL_7_2009,335.7,49,46,1.2,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.27339088,NA,0.00594328,0.278143838,0.276832782,0.264514744,0.249329687,NA,NA,NA,335.7,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
863,VAL,2009,7/31/2009,212,C10,No,7,31,_20x,2009_VAL_C10_20x,VAL.2009.7.C10,VAL_7_2009,413.79,55,52,1.7,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.472297309,NA,0.009082641,0.45812812,0.439701402,0.41961743,NA,NA,NA,NA,413.79,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
864,VAL,2009,7/31/2009,212,C2,No,7,31,20x,2009_VAL_C2_20x,VAL.2009.7.C2,VAL_7_2009,449.56,67,64,3.06,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.471674573,NA,0.007369915,0.493017676,0.4776936,0.468813255,0.401271106,NA,NA,NA,449.56,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
865,VAL,2009,7/31/2009,212,C8,No,7,31,20x,2009_VAL_C8_20x,VAL.2009.7.C8,VAL_7_2009,404.08,57,54,1.77,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.384139154,NA,0.007113688,0.401514536,0.410493267,0.40282528,0.356017479,NA,NA,NA,404.08,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
866,VAL,2009,7/31/2009,212,C1,No,7,31,20x,2009_VAL_C1_20x,VAL.2009.7.C1,VAL_7_2009,505.14,73,67,3.46,12.54412729,260.8952114,NA,NA,0.017112078,222.977952,0.0472,0.03615,NA,NA,NA,4.053526551,561.75,2.707289377,0.4,0.2,0.431677102,NA,0.006442942,0.480596735,0.475170826,0.486982511,0.45953227,NA,NA,NA,505.14,19.97,NA,NA,21.18285714,20.45190476,19.67178571,17.2052,15.4224,20.82428571,15.45583333,NA,NA,16.35074405,15.69259921,15.02215774,13.23373333,11.77912778,16.28434524,0.499545428,7.42
237,CHO,2016,8/31/2016,244,C5,No,8,31,20x,2016_CHO_C5_20x,CHO.2016.8.C5,CHO_8_2016,488.05,84,78,6.88,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.264533554,0.277870041,0.003391456,0.278148867,0.294694911,0.305497352,0.324473012,0.308161175,NA,NA,488.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
238,CHO,2016,8/31/2016,244,C1,No,8,31,20x,2016_CHO_C1_20x,CHO.2016.8.C1,CHO_8_2016,502.64,82,76,5.76,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.293474164,0.296360323,0.003861502,0.291707367,0.296724281,0.299508118,0.329965899,0.32300065,NA,NA,502.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
239,CHO,2016,8/31/2016,244,C3,No,8,31,20x,2016_CHO_C3_20x,CHO.2016.8.C3,CHO_8_2016,444.52,80,74,5.94,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.245842145,0.234826036,0.003322191,0.254228971,0.265636824,0.279827185,0.288730059,0.284469053,NA,NA,444.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
240,CHO,2016,8/31/2016,244,C10,No,8,31,_20x,2016_CHO_C10_20x,CHO.2016.8.C10,CHO_8_2016,494.03,76,71,5.54,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.250513147,0.254108626,0.003528354,0.259344634,0.272928135,0.288601609,0.312351844,0.309274298,NA,NA,494.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
241,CHO,2016,8/31/2016,244,C8,No,8,31,20x,2016_CHO_C8_20x,CHO.2016.8.C8,CHO_8_2016,447.22,77,70,4.28,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.295303714,0.298126724,0.004218624,0.295871706,0.291613822,0.296819474,0.310027929,0.294970821,NA,NA,447.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
242,CHO,2016,8/31/2016,244,C4,No,8,31,20x,2016_CHO_C4_20x,CHO.2016.8.C4,CHO_8_2016,471.92,67,62,3.02,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.291170065,0.319173436,0.004696291,0.291909598,0.292588696,0.290758497,0.310648515,0.306471438,NA,NA,471.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
243,CHO,2016,8/31/2016,244,C2,No,8,31,20x,2016_CHO_C2_20x,CHO.2016.8.C2,CHO_8_2016,558.43,99,90,10.44,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.225563175,0.224487351,0.002506258,0.243199926,0.256993565,0.265734208,0.286944164,0.323130279,0.3159136,NA,558.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
244,CHO,2016,8/31/2016,244,C6,No,8,31,20x,2016_CHO_C6_20x,CHO.2016.8.C6,CHO_8_2016,465.79,79,72,4.19,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.225163744,0.263774266,0.003127274,0.258586829,0.270156835,0.276263554,0.301508938,0.295284191,NA,NA,465.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
245,CHO,2016,8/31/2016,244,C9,No,8,31,20x,2016_CHO_C9_20x,CHO.2016.8.C9,CHO_8_2016,439.72,66,61,2.25,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.215666753,0.204796457,0.003535521,0.219409874,0.224775795,0.23392955,0.255358801,0.262092504,NA,NA,439.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
246,CHO,2016,8/31/2016,244,C7,No,8,31,20x,2016_CHO_C7_20x,CHO.2016.8.C7,CHO_8_2016,415.12,70,65,3.01,28.12,482.68,5.12,2.88,0.020912894,568.7267372,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0.1,0.254360589,0.286177099,0.00391324,0.264790779,0.262405687,0.266224488,0.274280922,0.269165591,NA,NA,415.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46
590,MAR,2011,7/25/2011,206,C13,No,7,25,_20x,2011_MAR_C13_20x,MAR.2011.7.C13,MAR_7_2011,447.22,70,65,2.93,9.9,81.46,0.3,1.88,0.020427652,831.4161857,0.016025,0.056,NA,NA,NA,1.86044848,863.7333333,2.646610995,-0.3,-0.4,0.451377414,NA,0.006944268,0.456464069,0.458177059,0.437128173,0.354101018,NA,NA,NA,447.22,17.18,NA,NA,15.11857143,14.88285714,14.60642857,13.1918,11.3816,15.68285714,12.54666667,NA,NA,11.07002976,10.77448413,10.44879464,9.0251,7.406455555,11.31452381,0.627779143,7.58
591,MAR,2011,7/25/2011,206,C5,No,7,25,20x,2011_MAR_C5_20x,MAR.2011.7.C5,MAR_7_2011,449.84,63,58,2.12,9.9,81.46,0.3,1.88,0.020427652,831.4161857,0.016025,0.056,NA,NA,NA,1.86044848,863.7333333,2.646610995,-0.3,-0.4,0.33018508,NA,0.005692846,0.363995049,0.374603243,0.356024683,0.284224639,NA,NA,NA,449.84,17.18,NA,NA,15.11857143,14.88285714,14.60642857,13.1918,11.3816,15.68285714,12.54666667,NA,NA,11.07002976,10.77448413,10.44879464,9.0251,7.406455555,11.31452381,0.627779143,7.58
592,MAR,2011,7/25/2011,206,C1,No,7,25,20x,2011_MAR_C1_20x,MAR.2011.7.C1,MAR_7_2011,393.67,58,54,1.75,9.9,81.46,0.3,1.88,0.020427652,831.4161857,0.016025,0.056,NA,NA,NA,1.86044848,863.7333333,2.646610995,-0.3,-0.4,0.315359571,NA,0.005839992,0.338423358,0.348481896,0.348553924,0.303904519,NA,NA,NA,393.67,17.18,NA,NA,15.11857143,14.88285714,14.60642857,13.1918,11.3816,15.68285714,12.54666667,NA,NA,11.07002976,10.77448413,10.44879464,9.0251,7.406455555,11.31452381,0.627779143,7.58
593,MAR,2011,7/25/2011,206,C7,No,7,25,20x,2011_MAR_C7_20x,MAR.2011.7.C7,MAR_7_2011,418.07,65,60,2.55,9.9,81.46,0.3,1.88,0.020427652,831.4161857,0.016025,0.056,NA,NA,NA,1.86044848,863.7333333,2.646610995,-0.3,-0.4,0.464498571,NA,0.007741643,0.410796914,0.400076322,0.368240188,0.299422306,NA,NA,NA,418.07,17.18,NA,NA,15.11857143,14.88285714,14.60642857,13.1918,11.3816,15.68285714,12.54666667,NA,NA,11.07002976,10.77448413,10.44879464,9.0251,7.406455555,11.31452381,0.627779143,7.58
594,MAR,2011,7/25/2011,206,C2,No,7,25,20x,2011_MAR_C2_20x,MAR.2011.7.C2,MAR_7_2011,454.81,66,61,2.73,9.9,81.46,0.3,1.88,0.020427652,831.4161857,0.016025,0.056,NA,NA,NA,1.86044848,863.7333333,2.646610995,-0.3,-0.4,0.463708955,NA,0.007601786,0.514277162,0.50158617,0.467461594,0.383532457,NA,NA,NA,454.81,17.18,NA,NA,15.11857143,14.88285714,14.60642857,13.1918,11.3816,15.68285714,12.54666667,NA,NA,11.07002976,10.77448413,10.44879464,9.0251,7.406455555,11.31452381,0.627779143,7.58
595,MAR,2011,7/25/2011,206,C3,No,7,25,20x,2011_MAR_C3_20x,MAR.2011.7.C3,MAR_7_2011,395.23,64,59,2.36,9.9,81.46,0.3,1.88,0.020427652,831.4161857,0.016025,0.056,NA,NA,NA,1.86044848,863.7333333,2.646610995,-0.3,-0.4,0.418395341,NA,0.007091446,0.380150668,0.378964053,0.354559348,0.295976419,NA,NA,NA,395.23,17.18,NA,NA,15.11857143,14.88285714,14.60642857,13.1918,11.3816,15.68285714,12.54666667,NA,NA,11.07002976,10.77448413,10.44879464,9.0251,7.406455555,11.31452381,0.627779143,7.58
596,MAR,2011,7/25/2011,206,C10,No,7,25,_20x,2011_MAR_C10_20x,MAR.2011.7.C10,MAR_7_2011,404.11,58,53,1.74,9.9,81.46,0.3,1.88,0.020427652,831.4161857,0.016025,0.056,NA,NA,NA,1.86044848,863.7333333,2.646610995,-0.3,-0.4,0.323006693,NA,0.006094466,0.315904142,0.305946231,0.293204803,0.261292545,NA,NA,NA,404.11,17.18,NA,NA,15.11857143,14.88285714,14.60642857,13.1918,11.3816,15.68285714,12.54666667,NA,NA,11.07002976,10.77448413,10.44879464,9.0251,7.406455555,11.31452381,0.627779143,7.58
597,MAR,2011,7/25/2011,206,C8,No,7,25,20x,2011_MAR_C8_20x,MAR.2011.7.C8,MAR_7_2011,409.29,66,62,2.47,9.9,81.46,0.3,1.88,0.020427652,831.4161857,0.016025,0.056,NA,NA,NA,1.86044848,863.7333333,2.646610995,-0.3,-0.4,0.28633782,NA,0.004618352,0.326503423,0.328709088,0.325054572,0.285643646,NA,NA,NA,409.29,17.18,NA,NA,15.11857143,14.88285714,14.60642857,13.1918,11.3816,15.68285714,12.54666667,NA,NA,11.07002976,10.77448413,10.44879464,9.0251,7.406455555,11.31452381,0.627779143,7.58
