stream,date,depth,depth_7day average
SFS,2/21/2009,1.181666667,0.967202381
SFS,2/22/2009,1.0525,0.992797619
SFS,2/23/2009,0.917916667,1.034107143
SFS,2/24/2009,0.99125,1.080654762
SFS,2/25/2009,0.860833333,1.050654762
SFS,2/26/2009,0.823333333,0.984583333
SFS,2/27/2009,1.335,1.023214286
SFS,2/28/2009,1.571666667,1.078928571
SFS,3/1/2009,1.069583333,1.081369048
SFS,3/2/2009,0.894166667,1.07797619
SFS,3/3/2009,0.992916667,1.078214286
SFS,3/4/2009,0.850416667,1.07672619
SFS,3/5/2009,0.845416667,1.079880952
SFS,3/6/2009,0.903333333,1.018214286
SFS,3/7/2009,1.1025,0.951190476
SFS,3/8/2009,0.836666667,0.917916667
SFS,3/9/2009,0.999583333,0.93297619
SFS,3/10/2009,1.192083333,0.961428571
SFS,3/11/2009,1.395,1.03922619
SFS,3/12/2009,1.59125,1.14577381
SFS,3/13/2009,1.321666667,1.205535714
SFS,3/14/2009,0.92125,1.179642857
SFS,3/15/2009,0.689583333,1.158630952
SFS,3/16/2009,1.014166667,1.160714286
SFS,3/17/2009,1.32125,1.179166667
SFS,3/18/2009,1.335,1.170595238
SFS,3/19/2009,1.168333333,1.110178571
SFS,3/20/2009,1.119166667,1.08125
SFS,3/21/2009,1.020833333,1.09547619
SFS,3/22/2009,1.08875,1.1525
SFS,3/23/2009,1.379166667,1.204642857
SFS,3/24/2009,1.343333333,1.207797619
SFS,3/25/2009,1.049583333,1.16702381
SFS,3/26/2009,1.24625,1.178154762
SFS,3/27/2009,1.289166667,1.202440476
SFS,3/28/2009,0.986666667,1.197559524
SFS,3/29/2009,0.834583333,1.16125
SFS,3/30/2009,1.205833333,1.136488095
SFS,3/31/2009,0.966666667,1.082678571
SFS,4/1/2009,0.98375,1.07327381
SFS,4/2/2009,0.7525,1.002738095
SFS,4/3/2009,0.8175,0.935357143
SFS,4/4/2009,1.160416667,0.960178571
SFS,4/5/2009,1.43,1.045238095
SFS,4/6/2009,1.473333333,1.083452381
SFS,4/7/2009,1.330833333,1.13547619
SFS,4/8/2009,1.154166667,1.159821429
SFS,4/9/2009,1.30875,1.239285714
SFS,4/10/2009,1.307916667,1.309345238
SFS,4/11/2009,3.19,1.599285714
SFS,8/14/2009,1.333333333,1.58547619
SFS,8/15/2009,1.378333333,1.571904762
SFS,8/16/2009,1.420833333,1.584761905
SFS,8/17/2009,1.457916667,1.628154762
SFS,8/18/2009,1.398333333,1.640952381
SFS,8/19/2009,1.330416667,1.644166667
SFS,8/20/2009,1.341666667,1.380119048
SFS,8/21/2009,1.308333333,1.376547619
SFS,8/22/2009,1.264166667,1.360238095
SFS,8/23/2009,1.172083333,1.324702381
SFS,8/24/2009,1.296666667,1.301666667
SFS,8/25/2009,1.310833333,1.289166667
SFS,8/26/2009,1.376666667,1.29577381
SFS,8/27/2009,1.47375,1.314642857
SFS,8/28/2009,1.4225,1.330952381
SFS,8/29/2009,1.283333333,1.333690476
SFS,8/30/2009,1.304583333,1.352619048
SFS,8/31/2009,1.300416667,1.353154762
SFS,9/1/2009,1.342083333,1.357619048
SFS,9/2/2009,1.393333333,1.36
SFS,9/3/2009,1.32125,1.338214286
SFS,9/4/2009,1.25875,1.314821429
SFS,9/5/2009,1.11875,1.291309524
SFS,9/6/2009,1.1725,1.272440476
SFS,9/7/2009,1.228333333,1.262142857
SFS,9/8/2009,1.269166667,1.25172619
SFS,9/9/2009,1.311666667,1.240059524
SFS,9/10/2009,1.4175,1.253809524
SFS,9/11/2009,1.398333333,1.27375
SFS,9/12/2009,1.159583333,1.279583333
SFS,9/13/2009,0.918333333,1.24327381
SFS,9/14/2009,1.087083333,1.223095238
SFS,9/15/2009,1.336666667,1.232738095
SFS,9/16/2009,1.350833333,1.238333333
SFS,9/17/2009,1.270833333,1.217380952
SFS,9/18/2009,1.2675,1.198690476
SFS,9/19/2009,1.137916667,1.195595238
SFS,9/20/2009,1.31625,1.252440476
SFS,9/21/2009,1.53125,1.315892857
SFS,9/22/2009,1.4925,1.338154762
SFS,9/23/2009,1.41625,1.3475
SFS,9/24/2009,1.285,1.34952381
SFS,9/25/2009,1.315833333,1.356428571
SFS,9/26/2009,1.297916667,1.379285714
SFS,9/27/2009,1.245833333,1.36922619
SFS,9/28/2009,0.9575,1.287261905
SFS,9/29/2009,0.880833333,1.199880952
SFS,9/30/2009,1.145416667,1.161190476
SFS,10/1/2009,1.362083333,1.172202381
SFS,10/2/2009,1.16125,1.150119048
SFS,10/3/2009,0.8575,1.087202381
SFS,10/4/2009,0.819166667,1.02625
SFS,10/5/2009,1.12375,1.05
SFS,10/6/2009,1.322916667,1.113154762
SFS,10/7/2009,1.182083333,1.118392857
SFS,10/8/2009,1.240416667,1.101011905
SFS,10/9/2009,1.242083333,1.112559524
SFS,10/10/2009,1.167083333,1.156785714
SFS,10/11/2009,0.925,1.171904762
SFS,10/12/2009,0.845833333,1.132202381
SFS,10/13/2009,0.77125,1.053392857
SFS,10/14/2009,1.430416667,1.088869048
SFS,10/15/2009,2.000416667,1.197440476
SFS,10/16/2009,1.762083333,1.27172619
SFS,10/17/2009,1.480416667,1.316488095
SFS,10/18/2009,1.289166667,1.368511905
SFS,10/19/2009,1.396666667,1.447202381
SFS,10/20/2009,1.51375,1.55327381
SFS,10/21/2009,1.377083333,1.545654762
SFS,10/22/2009,1.335833333,1.450714286
SFS,10/23/2009,1.264583333,1.379642857
SFS,10/24/2009,1.34875,1.360833333
SFS,10/25/2009,1.417083333,1.379107143
SFS,10/26/2009,1.10375,1.337261905
SFS,10/27/2009,1.0175,1.266369048
SFS,10/28/2009,1.121666667,1.229880952
SFS,10/29/2009,1.12625,1.199940476
SFS,10/30/2009,1.294166667,1.204166667
SFS,10/31/2009,1.326666667,1.201011905
SFS,11/1/2009,1.414583333,1.200654762
SFS,11/2/2009,1.4375,1.248333333
SFS,11/3/2009,1.376666667,1.299642857
SFS,11/4/2009,1.224583333,1.314345238
SFS,11/5/2009,1.03375,1.301130952
SFS,11/6/2009,1.045833333,1.265654762
SFS,11/7/2009,1.088333333,1.231607143
SFS,11/8/2009,1.190416667,1.199583333
SFS,11/9/2009,1.165,1.160654762
SFS,11/10/2009,1.209166667,1.13672619
SFS,11/11/2009,1.030833333,1.109047619
SFS,11/12/2009,0.870416667,1.085714286
SFS,11/13/2009,0.817083333,1.053035714
SFS,11/14/2009,1.0975,1.054345238
SFS,11/15/2009,1.460833333,1.09297619
SFS,11/16/2009,1.445,1.13297619
SFS,11/17/2009,1.151666667,1.124761905
SFS,11/18/2009,1.102916667,1.135059524
SFS,11/19/2009,1.335,1.201428571
SFS,11/20/2009,0.925,1.216845238
SFS,11/21/2009,0.961666667,1.197440476
SFS,11/22/2009,1.15,1.153035714
SFS,11/23/2009,1.5675,1.170535714
SFS,11/24/2009,1.57125,1.23047619
SFS,11/25/2009,1.705833333,1.316607143
SFS,11/26/2009,1.504166667,1.34077381
SFS,11/27/2009,0.975,1.347916667
SFS,11/28/2009,1.227916667,1.385952381
SFS,11/29/2009,1.607916667,1.451369048
SFS,11/30/2009,1.835833333,1.489702381
SFS,12/1/2009,1.885416667,1.534583333
SFS,12/2/2009,2.121666667,1.593988095
SFS,12/3/2009,2.305416667,1.708452381
SFS,12/4/2009,2.03,1.859166667
SFS,12/5/2009,1.785833333,1.938869048
SFS,12/6/2009,1.4775,1.920238095
SFS,12/7/2009,1.227083333,1.83327381
SFS,12/8/2009,1.476666667,1.774880952
SFS,12/9/2009,1.63125,1.704821429
SFS,12/10/2009,1.68875,1.61672619
SFS,12/11/2009,1.700833333,1.569702381
SFS,12/12/2009,1.525833333,1.532559524
SFS,12/13/2009,1.599583333,1.55
SFS,12/14/2009,2.085833333,1.672678571
SFS,12/15/2009,2.146666667,1.768392857
SFS,12/16/2009,2.194583333,1.848869048
SFS,12/17/2009,2.2025,1.922261905
SFS,12/18/2009,1.984166667,1.962738095
SFS,12/19/2009,1.67625,1.98422619
SFS,12/20/2009,1.207083333,1.928154762
SFS,12/21/2009,0.92875,1.762857143
SFS,12/22/2009,0.806666667,1.571428571
SFS,12/23/2009,2.190833333,1.570892857
SFS,12/24/2009,3.142916667,1.705238095
SFS,12/25/2009,3.105,1.865357143
SFS,12/26/2009,3.029583333,2.058690476
SFS,12/27/2009,2.989583333,2.313333333
SFS,12/28/2009,3.02375,2.612619048
SFS,12/29/2009,2.672916667,2.87922619
SFS,12/30/2009,2.444166667,2.915416667
SFS,12/31/2009,2.352916667,2.802559524
SFS,1/1/2010,2.210833333,2.674821429
SFS,1/2/2010,2.008333333,2.528928571
SFS,1/3/2010,1.534166667,2.321011905
SFS,1/4/2010,1.2725,2.070833333
SFS,1/5/2010,1.087916667,1.844404762
SFS,1/6/2010,1.184583333,1.664464286
SFS,1/7/2010,1.812916667,1.587321429
SFS,1/8/2010,2.755833333,1.665178571
SFS,1/9/2010,2.843333333,1.784464286
SFS,1/10/2010,1.66375,1.80297619
SFS,1/11/2010,1.34625,1.813511905
SFS,1/12/2010,0.95875,1.795059524
SFS,1/13/2010,0.96875,1.76422619
SFS,1/14/2010,1.27125,1.686845238
SFS,1/15/2010,1.224583333,1.468095238
SFS,1/16/2010,0.907083333,1.191488095
SFS,1/17/2010,0.744166667,1.060119048
SFS,1/18/2010,0.556666667,0.947321429
SFS,1/19/2010,0.429583333,0.87172619
SFS,1/20/2010,0.371666667,0.786428571
SFS,1/21/2010,0.215,0.635535714
SFS,1/22/2010,0.283333333,0.501071429
SFS,1/23/2010,0.63875,0.462738095
SFS,1/24/2010,0.97125,0.495178571
SFS,1/25/2010,0.914583333,0.546309524
SFS,1/26/2010,0.797916667,0.598928571
SFS,1/27/2010,1.025833333,0.692380952
SFS,1/28/2010,1.122083333,0.821964286
SFS,1/29/2010,1.042083333,0.930357143
SFS,1/30/2010,0.846666667,0.960059524
SFS,1/31/2010,0.812083333,0.937321429
SFS,2/1/2010,0.88875,0.933630952
SFS,2/2/2010,0.915,0.950357143
SFS,2/3/2010,0.822083333,0.92125
SFS,2/4/2010,0.748333333,0.867857143
SFS,2/5/2010,0.800833333,0.833392857
SFS,2/6/2010,0.927083333,0.844880952
SFS,2/7/2010,1.005833333,0.872559524
SFS,2/8/2010,1.105,0.903452381
SFS,2/9/2010,0.891666667,0.900119048
SFS,2/10/2010,0.8625,0.905892857
SFS,2/11/2010,0.908333333,0.92875
SFS,2/12/2010,0.957083333,0.951071429
SFS,2/13/2010,1.108333333,0.976964286
SFS,2/14/2010,1.108333333,0.991607143
SFS,2/15/2010,1.111666667,0.992559524
SFS,2/16/2010,1.1525,1.029821429
SFS,2/17/2010,1.059166667,1.057916667
SFS,2/18/2010,0.975833333,1.067559524
SFS,2/19/2010,0.843333333,1.051309524
SFS,2/20/2010,0.804583333,1.007916667
SFS,2/21/2010,1.122083333,1.009880952
SFS,2/22/2010,1.92,1.125357143
SFS,2/23/2010,2.097916667,1.260416667
SFS,2/24/2010,1.339166667,1.300416667
SFS,2/25/2010,1.05125,1.311190476
SFS,2/26/2010,1.013333333,1.33547619
SFS,2/27/2010,0.70125,1.320714286
SFS,2/28/2010,0.904166667,1.289583333
SFS,3/1/2010,1.06,1.16672619
SFS,3/2/2010,0.851666667,0.988690476
SFS,3/3/2010,0.784583333,0.909464286
SFS,3/4/2010,0.772916667,0.869702381
SFS,3/5/2010,0.944166667,0.859821429
SFS,3/6/2010,0.973333333,0.898690476
SFS,3/7/2010,0.76875,0.879345238
SFS,3/8/2010,0.772083333,0.838214286
SFS,3/9/2010,0.785416667,0.82875
SFS,3/10/2010,0.844166667,0.837261905
SFS,3/11/2010,1.030833333,0.874107143
SFS,3/12/2010,0.850416667,0.860714286
SFS,3/13/2010,0.914166667,0.852261905
SFS,3/14/2010,1.215416667,0.916071429
SFS,3/15/2010,1.364166667,1.000654762
SFS,3/16/2010,1.375,1.084880952
SFS,3/17/2010,1.339166667,1.155595238
SFS,3/18/2010,1.323333333,1.197380952
SFS,3/19/2010,1.332083333,1.266190476
SFS,3/20/2010,1.3425,1.327380952
SFS,3/21/2010,1.174583333,1.321547619
SFS,3/22/2010,1.167083333,1.293392857
SFS,3/23/2010,1.309166667,1.283988095
SFS,3/24/2010,1.1575,1.258035714
SFS,3/25/2010,0.905,1.19827381
SFS,3/26/2010,1.081666667,1.1625
SFS,3/27/2010,1.380833333,1.16797619
SFS,3/28/2010,1.21375,1.173571429
SFS,3/29/2010,0.879583333,1.1325
SFS,3/30/2010,0.93125,1.078511905
SFS,3/31/2010,0.989166667,1.054464286
SFS,4/1/2010,1.035833333,1.073154762
SFS,4/2/2010,0.931666667,1.05172619
SFS,4/3/2010,0.958333333,0.991369048
SFS,4/4/2010,0.905833333,0.947380952
SFS,4/5/2010,0.809583333,0.937380952
SFS,4/6/2010,1.21125,0.977380952
SFS,4/7/2010,1.223478261,1.010854037
SFS,4/8/2010,0.912083333,0.993175466
SFS,4/9/2010,0.991666667,1.001746894
SFS,4/10/2010,0.85875,0.987520704
SFS,4/11/2010,0.735,0.963115942
SFS,4/12/2010,0.685833333,0.945437371
SFS,4/13/2010,0.84125,0.892580228
SFS,4/14/2010,1.045,0.867083333
SFS,4/15/2010,1.264166667,0.917380952
SFS,4/16/2010,1.400833333,0.975833333
SFS,4/17/2010,1.74125,1.101904762
SFS,4/18/2010,1.788333333,1.252380952
SFS,4/19/2010,1.77375,1.407797619
SFS,4/20/2010,1.669166667,1.526071429
SFS,4/21/2010,1.885,1.646071429
SFS,4/22/2010,1.915416667,1.739107143
SFS,4/23/2010,2.032083333,1.829285714
SFS,4/24/2010,2.0575,1.874464286
SFS,4/25/2010,2.104166667,1.919583333
SFS,4/26/2010,1.8975,1.937261905
SFS,4/27/2010,1.696666667,1.941190476
SFS,4/28/2010,1.702083333,1.915059524
SFS,4/29/2010,1.650833333,1.877261905
SFS,4/30/2010,1.744166667,1.836130952
SFS,5/1/2010,1.595416667,1.770119048
SFS,5/2/2010,1.715,1.71452381
SFS,5/3/2010,1.702916667,1.68672619
SFS,5/4/2010,1.894583333,1.715
SFS,5/5/2010,1.609583333,1.701785714
SFS,5/6/2010,1.742083333,1.714821429
SFS,5/7/2010,1.7725,1.718869048
SFS,5/8/2010,1.529583333,1.709464286
SFS,5/9/2010,1.438333333,1.669940476
SFS,5/10/2010,1.329583333,1.616607143
SFS,5/11/2010,1.422083333,1.549107143
SFS,5/12/2010,1.640833333,1.553571429
SFS,5/13/2010,1.723333333,1.550892857
SFS,5/14/2010,1.84875,1.561785714
SFS,5/15/2010,1.970416667,1.624761905
SFS,5/16/2010,2.016666667,1.707380952
SFS,5/17/2010,2.034583333,1.808095238
SFS,5/18/2010,2.219166667,1.921964286
SFS,5/19/2010,2.416666667,2.032797619
SFS,5/20/2010,2.750833333,2.179583333
SFS,5/21/2010,2.251666667,2.237142857
SFS,5/22/2010,1.96125,2.235833333
SFS,5/23/2010,1.990833333,2.232142857
SFS,5/24/2010,1.95,2.220059524
SFS,5/25/2010,1.961666667,2.18327381
SFS,5/26/2010,1.845833333,2.10172619
SFS,5/27/2010,2.042916667,2.000595238
SFS,5/28/2010,2.038333333,1.970119048
SFS,5/29/2010,2.212083333,2.005952381
SFS,5/30/2010,2.150416667,2.02875
SFS,5/31/2010,2.125,2.05375
SFS,6/1/2010,2.220416667,2.090714286
SFS,6/2/2010,2.463333333,2.178928571
SFS,6/3/2010,3.545833333,2.393630952
SFS,6/4/2010,3.915833333,2.661845238
SFS,6/5/2010,4.36375,2.96922619
SFS,6/6/2010,3.67125,3.186488095
SFS,6/7/2010,3.552083333,3.390357143
SFS,6/8/2010,3.236666667,3.535535714
SFS,6/9/2010,2.8425,3.589702381
SFS,6/10/2010,2.708333333,3.470059524
SFS,6/11/2010,2.6175,3.284583333
SFS,6/12/2010,2.48,3.01547619
SFS,6/13/2010,2.407083333,2.834880952
SFS,6/14/2010,2.300416667,2.656071429
SFS,6/15/2010,2.255833333,2.515952381
SFS,6/16/2010,2.05875,2.403988095
SFS,6/17/2010,2.047916667,2.309642857
SFS,6/18/2010,1.838333333,2.198333333
SFS,6/19/2010,1.71625,2.08922619
SFS,6/20/2010,1.84625,2.009107143
SFS,6/21/2010,1.935416667,1.956964286
SFS,6/22/2010,1.814166667,1.893869048
SFS,6/23/2010,1.764166667,1.851785714
SFS,6/24/2010,1.645,1.79422619
SFS,6/25/2010,1.570833333,1.756011905
SFS,6/26/2010,1.58125,1.73672619
SFS,6/27/2010,1.481666667,1.684642857
SFS,6/28/2010,1.367083333,1.603452381
SFS,6/29/2010,1.25875,1.524107143
SFS,6/30/2010,1.262083333,1.452380952
SFS,7/1/2010,1.056666667,1.368333333
SFS,7/2/2010,0.9325,1.277142857
SFS,7/3/2010,1.089583333,1.206904762
SFS,7/4/2010,1.075833333,1.148928571
SFS,7/5/2010,1.002916667,1.096904762
SFS,7/6/2010,1.047083333,1.066666667
SFS,7/7/2010,1.042083333,1.035238095
SFS,7/8/2010,1.01875,1.029821429
SFS,7/9/2010,0.949166667,1.032202381
SFS,7/10/2010,0.872083333,1.001130952
SFS,7/11/2010,0.79,0.960297619
SFS,7/12/2010,0.662083333,0.911607143
SFS,7/13/2010,0.720833333,0.865
SFS,7/14/2010,0.9175,0.847202381
SFS,7/15/2010,0.94875,0.837202381
SFS,7/16/2010,0.840416667,0.821666667
SFS,7/17/2010,0.805416667,0.812142857
SFS,7/18/2010,0.746666667,0.805952381
SFS,7/19/2010,0.744583333,0.817738095
SFS,7/20/2010,0.701666667,0.815
SFS,7/21/2010,0.603333333,0.770119048
SFS,7/22/2010,0.632083333,0.724880952
SFS,7/23/2010,0.7125,0.706607143
SFS,7/24/2010,0.754166667,0.699285714
SFS,7/25/2010,0.67875,0.689583333
SFS,7/26/2010,0.606666667,0.669880952
SFS,7/27/2010,0.67875,0.666607143
SFS,7/28/2010,0.714583333,0.6825
SFS,7/29/2010,0.74125,0.698095238
SFS,7/30/2010,0.62625,0.68577381
SFS,7/31/2010,0.532916667,0.654166667
SFS,8/1/2010,0.605833333,0.64375
SFS,8/2/2010,0.65375,0.65047619
SFS,8/3/2010,0.643333333,0.645416667
SFS,8/4/2010,0.605416667,0.629821429
SFS,8/5/2010,0.5025,0.595714286
SFS,8/6/2010,0.442083333,0.569404762
SFS,8/7/2010,0.452916667,0.55797619
SFS,8/8/2010,0.45375,0.53625
SFS,8/9/2010,0.455416667,0.507916667
SFS,8/10/2010,0.43,0.477440476
SFS,8/11/2010,0.5075,0.463452381
SFS,8/12/2010,0.54125,0.468988095
SFS,8/13/2010,0.500833333,0.477380952
SFS,8/14/2010,0.627916667,0.502380952
SFS,8/15/2010,0.64125,0.529166667
SFS,8/16/2010,0.584166667,0.547559524
SFS,8/17/2010,0.545416667,0.564047619
SFS,8/18/2010,0.47625,0.559583333
SFS,8/19/2010,0.680833333,0.57952381
SFS,8/20/2010,1.05625,0.658869048
SFS,8/21/2010,0.979166667,0.709047619
SFS,8/22/2010,1.10625,0.77547619
SFS,8/23/2010,1.436666667,0.897261905
SFS,8/24/2010,1.404583333,1.02
SFS,8/25/2010,1.270833333,1.133511905
SFS,8/26/2010,1.081666667,1.19077381
SFS,8/27/2010,0.996666667,1.182261905
SFS,8/28/2010,0.795833333,1.156071429
SFS,8/29/2010,0.93,1.130892857
SFS,8/30/2010,1.06875,1.078333333
SFS,8/31/2010,1.244166667,1.055416667
SFS,9/1/2010,1.237083333,1.050595238
SFS,9/2/2010,1.38375,1.09375
SFS,9/3/2010,1.281666667,1.134464286
SFS,9/4/2010,1.077916667,1.174761905
SFS,9/5/2010,1.025833333,1.188452381
SFS,9/6/2010,1.145833333,1.199464286
SFS,9/7/2010,0.937083333,1.155595238
SFS,9/8/2010,0.84875,1.100119048
SFS,9/9/2010,0.933333333,1.03577381
SFS,9/10/2010,1.250833333,1.031369048
SFS,9/11/2010,1.246666667,1.05547619
SFS,9/12/2010,1.215833333,1.082619048
SFS,9/13/2010,1.14,1.081785714
SFS,9/14/2010,1.099166667,1.104940476
SFS,9/15/2010,1.149583333,1.147916667
SFS,9/16/2010,1.110833333,1.17327381
SFS,9/17/2010,1.02375,1.140833333
SFS,9/18/2010,1.007083333,1.106607143
SFS,9/19/2010,0.909166667,1.062797619
SFS,9/20/2010,0.9775,1.039583333
SFS,9/21/2010,0.856666667,1.004940476
SFS,9/22/2010,0.8075,0.956071429
SFS,9/23/2010,1.027916667,0.94422619
SFS,9/24/2010,1.249166667,0.976428571
SFS,9/25/2010,1.300416667,1.018333333
SFS,9/26/2010,1.173333333,1.056071429
SFS,9/27/2010,1.22625,1.091607143
SFS,9/28/2010,1.152916667,1.133928571
SFS,9/29/2010,1.13125,1.180178571
SFS,9/30/2010,1.085,1.188333333
SFS,10/1/2010,1.16625,1.176488095
SFS,10/2/2010,1.12375,1.15125
SFS,10/3/2010,0.984583333,1.124285714
SFS,10/4/2010,1.04,1.097678571
SFS,10/5/2010,1.319583333,1.121488095
SFS,10/6/2010,1.232083333,1.135892857
SFS,10/7/2010,1.112083333,1.139761905
SFS,10/8/2010,1.220416667,1.1475
SFS,10/9/2010,1.354583333,1.18047619
SFS,10/10/2010,1.265833333,1.220654762
SFS,10/11/2010,1.318333333,1.260416667
SFS,10/12/2010,1.452083333,1.279345238
SFS,10/13/2010,1.410833333,1.304880952
SFS,10/14/2010,1.264166667,1.326607143
SFS,10/15/2010,1.149166667,1.316428571
SFS,10/16/2010,1.104166667,1.280654762
SFS,10/17/2010,1.102083333,1.257261905
SFS,10/18/2010,1.189583333,1.238869048
SFS,10/19/2010,1.19,1.201428571
SFS,10/20/2010,1.110416667,1.158511905
SFS,10/21/2010,0.978333333,1.117678571
SFS,10/22/2010,0.890833333,1.08077381
SFS,10/23/2010,0.885833333,1.049583333
SFS,10/24/2010,1.070833333,1.045119048
SFS,10/25/2010,1.129166667,1.036488095
SFS,10/26/2010,1.152608696,1.03114648
SFS,10/27/2010,1.499583333,1.086741718
SFS,10/28/2010,1.413333333,1.148884576
SFS,10/29/2010,1.3325,1.211979814
SFS,10/30/2010,1.17875,1.253825052
SFS,10/31/2010,1.465,1.310134576
SFS,11/1/2010,1.732083333,1.396265528
SFS,11/2/2010,1.846666667,1.495416667
SFS,11/3/2010,1.781666667,1.535714286
SFS,11/4/2010,1.57,1.558095238
SFS,11/5/2010,1.371666667,1.563690476
SFS,11/6/2010,1.28125,1.578333333
SFS,11/7/2010,1.239166667,1.546071429
SFS,11/8/2010,1.36,1.492916667
SFS,11/9/2010,1.243333333,1.40672619
SFS,11/10/2010,1.234166667,1.328511905
SFS,11/11/2010,1.555833333,1.326488095
SFS,11/12/2010,1.674166667,1.369702381
SFS,11/13/2010,1.592083333,1.414107143
SFS,11/14/2010,1.359583333,1.431309524
SFS,11/15/2010,1.294166667,1.421904762
SFS,11/16/2010,1.231666667,1.420238095
SFS,11/17/2010,1.288333333,1.42797619
SFS,11/18/2010,1.050833333,1.355833333
SFS,11/19/2010,0.977083333,1.25625
SFS,11/20/2010,0.81125,1.144702381
SFS,11/21/2010,0.825416667,1.068392857
SFS,11/22/2010,1.1375,1.046011905
SFS,11/23/2010,1.165,1.036488095
SFS,11/24/2010,1.82375,1.11297619
SFS,11/25/2010,2.242916667,1.28327381
SFS,11/26/2010,2.145833333,1.450238095
SFS,11/27/2010,1.623333333,1.56625
SFS,11/28/2010,1.634166667,1.681785714
SFS,11/29/2010,2.017083333,1.807440476
SFS,11/30/2010,2.135416667,1.946071429
SFS,12/1/2010,2.037083333,1.976547619
SFS,12/2/2010,1.859583333,1.921785714
SFS,12/3/2010,1.679583333,1.855178571
SFS,12/4/2010,1.735416667,1.871190476
SFS,12/5/2010,1.414583333,1.839821429
SFS,12/6/2010,1.32125,1.740416667
SFS,12/7/2010,1.484166667,1.647380952
SFS,12/8/2010,1.267083333,1.537380952
SFS,12/9/2010,1.207916667,1.444285714
SFS,12/10/2010,1.160833333,1.370178571
SFS,12/11/2010,1.38625,1.320297619
SFS,12/12/2010,1.423333333,1.321547619
SFS,12/13/2010,1.34125,1.324404762
SFS,12/14/2010,1.147916667,1.276369048
SFS,12/15/2010,1.23,1.271071429
SFS,12/16/2010,1.489583333,1.311309524
SFS,12/17/2010,1.647916667,1.380892857
SFS,12/18/2010,1.359583333,1.377083333
SFS,12/19/2010,1.23375,1.35
SFS,12/20/2010,1.30375,1.344642857
SFS,12/21/2010,1.474166667,1.39125
SFS,12/22/2010,1.976666667,1.497916667
SFS,12/23/2010,2.38625,1.626011905
SFS,12/24/2010,2.614166667,1.764047619
SFS,12/25/2010,2.627083333,1.945119048
SFS,12/26/2010,2.625,2.143869048
SFS,12/27/2010,2.289583333,2.284702381
SFS,12/28/2010,1.183333333,2.243154762
SFS,12/29/2010,0.486666667,2.030297619
SFS,12/30/2010,1.08,1.843690476
SFS,12/31/2010,2.068333333,1.765714286
SFS,1/1/2011,2.8975,1.804345238
SFS,1/2/2011,2.989583333,1.856428571
SFS,1/3/2011,2.915416667,1.945833333
SFS,1/4/2011,2.854583333,2.184583333
SFS,1/5/2011,2.71,2.502202381
SFS,1/6/2011,2.56625,2.71452381
SFS,1/7/2011,2.132916667,2.72375
SFS,1/8/2011,1.759583333,2.561190476
SFS,1/9/2011,1.7375,2.382321429
SFS,1/10/2011,2.004166667,2.252142857
SFS,1/11/2011,2.08125,2.141666667
SFS,1/12/2011,2.26375,2.077916667
SFS,1/13/2011,2.237916667,2.031011905
SFS,1/14/2011,1.949583333,2.004821429
SFS,1/15/2011,1.760833333,2.005
SFS,1/16/2011,1.352083333,1.949940476
SFS,1/17/2011,1.756666667,1.914583333
SFS,1/18/2011,1.588333333,1.844166667
SFS,1/19/2011,1.594166667,1.748511905
SFS,1/20/2011,2.027916667,1.718511905
SFS,1/21/2011,1.885,1.709285714
SFS,1/22/2011,1.5275,1.675952381
SFS,1/23/2011,1.739166667,1.73125
SFS,1/24/2011,1.637916667,1.714285714
SFS,1/25/2011,1.564166667,1.710833333
SFS,1/26/2011,1.694583333,1.725178571
SFS,1/27/2011,1.70125,1.678511905
SFS,1/28/2011,1.504583333,1.624166667
SFS,1/29/2011,1.340833333,1.5975
SFS,1/30/2011,1.217083333,1.522916667
SFS,1/31/2011,1.476666667,1.499880952
SFS,2/1/2011,1.927916667,1.551845238
SFS,2/2/2011,2.67125,1.691369048
SFS,2/3/2011,3.033333333,1.881666667
SFS,2/4/2011,2.661666667,2.046964286
SFS,2/5/2011,2.155,2.16327381
SFS,2/6/2011,1.967083333,2.270416667
SFS,2/7/2011,1.25875,2.239285714
SFS,2/8/2011,1.394166667,2.163035714
SFS,2/9/2011,1.767083333,2.033869048
SFS,2/10/2011,2.015416667,1.888452381
SFS,2/11/2011,2.23875,1.828035714
SFS,2/12/2011,1.472083333,1.73047619
SFS,2/13/2011,1.290416667,1.633809524
SFS,2/14/2011,1.119583333,1.613928571
SFS,2/15/2011,0.970416667,1.553392857
SFS,2/16/2011,0.718333333,1.403571429
SFS,2/17/2011,0.979166667,1.255535714
SFS,2/18/2011,1.029166667,1.082738095
SFS,2/19/2011,1.036666667,1.020535714
SFS,2/20/2011,0.972083333,0.975059524
SFS,2/21/2011,1.15,0.979404762
SFS,2/22/2011,1.0375,0.988988095
SFS,2/23/2011,1.10875,1.044761905
SFS,2/24/2011,1.09375,1.061130952
SFS,2/25/2011,1.173333333,1.08172619
SFS,2/26/2011,1.285416667,1.117261905
SFS,2/27/2011,1.394583333,1.177619048
SFS,2/28/2011,1.536666667,1.232857143
SFS,3/1/2011,1.232916667,1.26077381
SFS,3/2/2011,1.143333333,1.265714286
SFS,3/3/2011,1.163333333,1.275654762
SFS,3/4/2011,1.35875,1.302142857
SFS,3/5/2011,1.222916667,1.293214286
SFS,3/6/2011,1.019166667,1.239583333
